Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
25549456,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
25653359,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
25757395,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
25861359,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
25965341,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
25973292,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
26074484,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
26173402,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
26277290,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
26381360,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
26477510,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
26486858,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
26591879,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
26693198,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
26797144,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
26901234,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
26981137,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
27005290,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
27110117,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
27213212,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
27317300,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
27421265,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
27485299,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
27525269,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
27629987,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
27733207,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
27837212,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
27941316,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
27989142,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
28045248,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
28149264,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
28253022,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
28357137,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
28461120,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
28493104,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
28565130,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
28670475,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
28773131,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
